uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,identificationHistoryID,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"72853d7a-d894-49c0-aeaa-1d699795ff4c","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","DIOL","Dichanthelium oligosanthes (Schult.) Gould","species","Poaceae","N",,,,,,,,0.50,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"b73f3fd0-9e00-4300-9d73-0f5da120eb2a","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"standingDeadWoody",1.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"69353378-ed47-447a-b1ce-a288a472d7d8","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","41_1_4","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"soil",18.00,"N",,,"0000-0002-2135-1091","0000-0002-2135-1091","OK",,"OK - no known exceptions"
"e1fecb9d-708e-4564-b7ca-d3d16cf41b26","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","41_1_4","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","SPHE","Sporobolus heterolepis (A. Gray) A. Gray","species","Poaceae","N",,,,,,,,3.00,"N",,,"0000-0002-2135-1091","0000-0002-2135-1091","OK",,"OK - no known exceptions"
"13f762e9-7523-41de-a2cb-9b138a19c106","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_3","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","TRFL2","Tridens flavus (L.) Hitchc.","species","Poaceae","N",,,,,,,,2.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"ad7022d3-3e1a-4fc9-8a0a-b1eb9191adb5","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","SOAL6","Solidago altissima L.","species","Asteraceae","N",,,,,,,,11.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"59fbf613-1ca7-4d8a-9c24-c348c89b79b7","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","41_1_4","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","AMCA6","Amorpha canescens Pursh","species","Fabaceae","N",,,,,,,,0.50,"N",,,"0000-0002-2135-1091","0000-0002-2135-1091","OK",,"OK - no known exceptions"
"adae043c-261c-48e5-b603-89bdd52abfe4","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","ARLU","Artemisia ludoviciana Nutt.","species","Asteraceae","N",,,,,,,,2.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"47f6fff3-6277-4e6f-a747-d15d85743402","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","32_1_2","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"litter",3.00,"N",,,"0000-0002-2135-1091","0000-0002-2135-1091","OK",,"OK - no known exceptions"
"c4b5f351-d175-4b74-ba4a-1362bf828a85","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_3","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"wood",0.50,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"473359c3-d23a-4a50-9961-867f97fb6a45","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","31_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","ERSP","Eragrostis spectabilis (Pursh) Steud.","species","Poaceae","N",,,,,,,,0.50,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"619e71eb-d1be-4b73-afae-7760d0dcbec2","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_3","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"scat",3.00,"N",,"Bison","0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"abd60109-80b7-4fa9-acc0-e73e5901b17e","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","32_1_2","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","LYAL4","Lythrum alatum Pursh","species","Lythraceae","N",,,,,,,,2.00,"N",,,"0000-0002-2135-1091","0000-0002-2135-1091","OK",,"OK - no known exceptions"
"fcbc2c96-0997-4bf5-9823-3560cd9b8461","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","PHPU8","Physalis pumila Nutt.","species","Solanaceae","N",,,,,,,,2.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"8dfe72cb-baad-4009-9b2a-116406836e46","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","SAAZ","Salvia azurea Michx. ex Lam.","species","Lamiaceae","N",,,,,,,,2.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"bd9156d1-3b81-424c-999b-26937fecd622","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_3","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","PHPU8","Physalis pumila Nutt.","species","Solanaceae","N",,,,,,,,1.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"08550d2c-5c14-4472-98b3-6125c77ed6ca","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"litter",90.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"ef13185d-8874-43f4-8f65-6254683a6d49","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_3","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","ARLU","Artemisia ludoviciana Nutt.","species","Asteraceae","N",,,,,,,,0.50,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"73df313f-184e-40a1-b252-3f09a92cd7ca","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","31_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",,,,,,,,5.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"b4b0c51f-438c-4bd7-a1b8-b4d366c38c57","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","TECA3","Teucrium canadense L.","species","Lamiaceae","N",,,,,,,,2.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"8c1494f3-13d9-49ed-aaa3-6d1c70fac056","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","32_1_4","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","VEBA","Vernonia baldwinii Torr.","species","Asteraceae","N",,,,,,,,5.00,"N",,,"0000-0002-2135-1091","0000-0002-2135-1091","OK",,"OK - no known exceptions"
"29989387-293e-47c9-9ecc-24090067425f","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","31_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"scat",0.50,"N",,"Bison","0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"9366f003-f1a6-4cdc-83aa-ff50d7ad58c3","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","32_1_4","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","DIOL","Dichanthelium oligosanthes (Schult.) Gould","species","Poaceae","N",,,,,,,,0.50,"N",,,"0000-0002-2135-1091","0000-0002-2135-1091","OK",,"OK - no known exceptions"
"401c268f-be27-4c4f-91ad-172dc5e5fd46","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","41_1_4","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","VEBA","Vernonia baldwinii Torr.","species","Asteraceae","N",,,,,,,,3.00,"N",,,"0000-0002-2135-1091","0000-0002-2135-1091","OK",,"OK - no known exceptions"
"6fad6235-e8b1-4633-a59e-011bff2a3a6c","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","32_1_4","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","EUDA5","Euphorbia davidii Subils","species","Euphorbiaceae","I",,,,,,,,0.50,"N",,,"0000-0002-2135-1091","0000-0002-2135-1091","OK",,"OK - no known exceptions"
"86df0f48-ca22-4c55-ba2a-65672418583e","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","41_1_4","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"litter",78.00,"N",,,"0000-0002-2135-1091","0000-0002-2135-1091","OK",,"OK - no known exceptions"
"b5dbe53e-c70a-4601-940d-7a0a86d0aa9a","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_3","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","SCSC","Schizachyrium scoparium (Michx.) Nash","species","Poaceae","N",,,,,,,,1.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"40020b54-63ba-4911-9a18-2daedf117cea","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","31_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","TECA3","Teucrium canadense L.","species","Lamiaceae","N",,,,,,,,0.50,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"3def8639-da80-41dd-a820-0e22ef33716f","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","41_1_4","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","RUHU","Ruellia humilis Nutt.","species","Acanthaceae","N",,,,,,,,1.00,"N",,,"0000-0002-2135-1091","0000-0002-2135-1091","OK",,"OK - no known exceptions"
"98fad221-0e26-423c-82b8-673d7684bea2","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","31_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","SPCO16","Sporobolus compositus (Poir.) Merr.","species","Poaceae","N",,,,,,,,1.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"11a0c188-3c4f-43b8-9a7f-3deea498f851","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"wood",0.50,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"ae233122-58cd-4ba3-adff-c4bd908aa59f","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"soil",8.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"a5deec48-97df-4e77-96bc-34283837807a","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_3","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","ANGE","Andropogon gerardii Vitman","species","Poaceae","N",,,,,,,,9.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"056483be-cd36-4fd9-b801-ba3fe87c2900","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","32_1_2","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"soil",3.00,"N",,,"0000-0002-2135-1091","0000-0002-2135-1091","OK",,"OK - no known exceptions"
"86e753a5-350f-4f52-a4a8-8c6bbd9a7b38","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","32_1_2","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",,,,,,,,3.00,"N",,,"0000-0002-2135-1091","0000-0002-2135-1091","OK",,"OK - no known exceptions"
"189bf064-6ad4-4ac1-828f-266183781138","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","LEVI6","Lespedeza violacea (L.) Pers.","species","Fabaceae","N",,,,,,,,4.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"8fc0c9a9-58b6-43d7-b5d1-5c2fe6d79f31","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","32_1_4","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"soil",93.00,"N",,,"0000-0002-2135-1091","0000-0002-2135-1091","OK",,"OK - no known exceptions"
"3c61b73a-fbb8-433c-b093-bbd6e4128737","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_3","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","OXDI2","Oxalis dillenii Jacq.","species","Oxalidaceae","N",,,,,,,,0.50,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"b05a0d4e-6892-4f71-956b-708ae1918709","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","32_1_4","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"standingDeadHerbaceous",0.50,"N",,,"0000-0002-2135-1091","0000-0002-2135-1091","OK",,"OK - no known exceptions"
"118dceb8-277a-493b-8805-704ad1e6b190","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","32_1_2","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","BOCU","Bouteloua curtipendula (Michx.) Torr.","species","Poaceae","N",,,,,,,,0.50,"N",,,"0000-0002-2135-1091","0000-0002-2135-1091","OK",,"OK - no known exceptions"
"f832e784-5709-44af-94b7-6ce264b5ce3b","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","31_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","PAVI2","Panicum virgatum L.","species","Poaceae","N",,,,,,,,3.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"db2f5184-b5ec-4f34-899e-18fe402a67e3","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_3","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"rock",1.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"f515bd10-dbab-4f02-bca4-0eb4c888ca75","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","CODR","Cornus drummondii C.A. Mey.","species","Cornaceae","N",,,,,,,,6.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"a181742c-c5f2-4986-a854-3a00d5e9b6c4","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","32_1_4","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","MURA","Muhlenbergia racemosa (Michx.) Britton, Sterns & Poggenb.","species","Poaceae","N",,,,,,,,3.00,"N",,,"0000-0002-2135-1091","0000-0002-2135-1091","OK",,"OK - no known exceptions"
"41b1b036-13ee-4dd9-af5f-47257fce3ba5","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","SCSC","Schizachyrium scoparium (Michx.) Nash","species","Poaceae","N",,,,,,,,3.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"3ebaa5bc-99ce-4589-a378-26c41a733354","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_3","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"standingDeadHerbaceous",5.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"98416117-82e4-43f6-b6d4-daf2e3917c58","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","ANGE","Andropogon gerardii Vitman","species","Poaceae","N",,,,,,,,6.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"7591378f-1102-42c4-b1a7-aecb6945a23c","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","41_1_4","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","ANGE","Andropogon gerardii Vitman","species","Poaceae","N",,,,,,,,23.00,"N",,,"0000-0002-2135-1091","0000-0002-2135-1091","OK",,"OK - no known exceptions"
"38e99b8d-a77b-4fcb-a127-28292511ed2b","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_3","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"soil",2.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"bdc284f2-7c24-474f-9d76-7871f2a2fd94","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","31_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","ACVI","Acalypha virginica L.","species","Euphorbiaceae","N",,,,,,,,0.50,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"abfeb537-4463-4319-81da-dfb2ed39a06f","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","31_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"soil",10.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"feeb6edd-67bb-4198-a5d9-5d4fe09386da","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","TRFL2","Tridens flavus (L.) Hitchc.","species","Poaceae","N",,,,,,,,1.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"d894f8d0-5cb9-47dc-8732-4badc2d1236b","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","MIAL4","Mirabilis albida (Walter) Heimerl","species","Nyctaginaceae","N",,,,,,,,0.50,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"a5cf2b01-4351-40e5-aef1-5b1d695d6a24","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","31_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","SONU2","Sorghastrum nutans (L.) Nash","species","Poaceae","N",,,,,,,,2.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"2d932b99-7839-4ca8-a007-4770bed0c708","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","40_1_1","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",,,,,,,,3.00,"N",,,"0009-0004-6645-8978","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"5be9508c-1dc9-4d29-85f0-0648f484643d","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","32_1_2","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","CODR","Cornus drummondii C.A. Mey.","species","Cornaceae","N",,,,,,,,7.00,"N",,,"0000-0002-2135-1091","0000-0002-2135-1091","OK",,"OK - no known exceptions"
"3551bba0-717b-4888-a0c3-684c3c24dfd2","KONZ_005.basePlot.div","D06","KONZ",39.082563,-96.566704,"WGS84",20.14,424.0,0.2,"distributed","grasslandHerbaceous","KONZ_005","32_1_4","2025-08-20",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","ZAAM","Zanthoxylum americanum Mill.","species","Rutaceae","N",,,,,,,,3.00,"N",,,"0000-0002-2135-1091","0000-0002-2135-1091","OK",,"OK - no known exceptions"
